260.190657	317.139041	382.924262	419.061594	505.220781	499.338668	510.37027	514.287328	516.078997	527.532446	519.077818	531.625859	522.509609	423.511563	400.163487	395.09963	433.437952	435.218354	428.655632	409.040208	415.464926	413.737574	375.055757	354.82549	356.968414	425.927755	450.071165	437.268181	424.311615	430.944505	417.375267	474.311761	483.829277	428.268581	395.348585	410.270448	456.04482	483.911811	415.999126	382.592655	395.920734	400.064088	408.88527	436.459371	391.23588	394.075113	393.491683	410.501091	398.764305	393.289852	395.200256	403.683037	381.599435	386.587961	416.626283	411.56159	402.468347	421.885462	428.836714	483.000472	402.98133	370.777373	386.117818	392.584345	421.8056	363.015747	386.134151	399.308314	390.184437	403.17329	442.690317	392.61298	397.980129	372.181271	369.137283	361.463494	370.259071	399.607729	389.329837	382.621265	369.336524	415.423814	378.278999	378.475687	397.482823	499.27391	508.727375	537.34399	463.483076	512.470635	613.514873	695.969356	704.208107	695.924063	688.067774	684.588584	695.808378	671.848854	659.723746	619.608125	612.428167	668.024287	671.721713	613.19826	601.245263	568.147459	532.784911	568.224833	552.044193	512.705902	500.350166	498.338671	506.133145	460.206205	442.53414	448.76684	521.534404	532.654973	591.345436	579.356282	614.538429	675.554321	678.972861	705.525728	705.18661	735.692895	738.39545	720.392742	725.832285	730.521229	707.530612	677.760132	681.583714	693.297587	663.36785	622.7565	562.646127	562.63236	567.673157	616.475015	619.544557	575.444145	565.059034	511.47178	499.238406	475.009696	459.195719	457.505498	430.63286	425.686689	443.338284	430.144281	471.800103	495.044661	630.824188	694.361728	703.423903	707.13591	713.7555	737.853263	759.68088	748.293106	769.057744	783.079739	715.007485	716.728464	705.817379	697.086482	683.828323	689.401929	677.22593	649.75171	671.586638	671.494763	653.37489	627.079752	634.94664	684.481668	697.443651	648.921582	637.038575	626.515821	629.572934	596.831573	599.325748	575.994554	531.182106	525.559944	513.314215	512.846529	525.420549	519.058945	480.326467	480.704501	500.487979	497.823871	461.576384	443.482651	446.071179	450.668077	464.715728	500.319646	492.280404	497.690069	506.931719	505.962318	453.932744	459.523502	461.101155	451.971892	444.594045	468.839816	467.228946	453.342846	429.238916	460.637711	461.181101	608.346851	710.220671	759.622639	776.998905	775.230359	786.39007	760.622747	763.127681	783.795523	724.743759	732.482888	716.243651	688.276959	672.598503	659.261433	630.573717	591.490076	511.534933	506.076927	528.07915	535.618266	520.97835	497.621729	490.517206	468.334067	483.452724	455.456605	436.598396	446.948677	462.94936	519.303645	564.200454	607.654807	630.312244	665.791751	705.495324	660.209796	636.087986	617.961125	543.143672	587.027511	647.183795	647.287755	652.226052	669.247964	648.110381	657.570727	648.320055	594.082545	588.255615	594.352687	565.472975	566.083162	521.173578	516.044898	561.078299	604.982078	664.739649	690.418764	683.352848	706.753191	731.369276	722.605093	698.046326	679.44174	668.147058	682.438715	689.476739	690.320206	648.549759	661.281618	669.593777	643.204721	652.537053	658.231887	633.489366	620.546366	636.024257	655.458063	669.7779	704.034832	665.860312	604.591317	593.198017	600.574938	635.585711	609.432787	575.440898	529.177791	481.070804	484.48258	495.626025	480.966769	451.749332	472.281624	448.622434	447.643819	427.624438	443.986195	434.645291	432.502506	407.199221	430.307441	443.832714	455.435187	441.144884	429.356133	525.435676	634.330504	669.378215	690.003413	660.877969	653.430222	675.815926	645.874755	633.011319	670.235701	670.729161	654.330643	640.501107	679.978469	694.64061	670.628936	684.307242	673.250837	655.11018	645.463037	662.126399	627.454925	645.999052	647.943359	619.164168	593.78134	547.504531	507.092863	478.638297	489.372247	508.028146	463.846574	463.205567	483.436761	499.972369	475.959315	455.513156	420.979314	449.714086	485.117557	464.71884	448.79333	410.570267	403.519646	405.367777	434.840489	442.115171	473.043582	474.227134	491.512235	556.438756	580.912264	580.743268	597.819065	604.799728	565.187931	564.300504	574.47729	591.88774	585.881281	630.264147	675.188342	688.522407	714.767064	716.165273	712.197974	705.362305	731.986493	716.613805	734.950546	718.292801	685.925198	619.7521	597.827421	568.858486	526.250939	497.972699	475.741027	494.347796	529.220065	520.194747	509.147413	495.081995	521.846288	549.81813	613.934802	631.822919	646.576012	675.265603	704.431369	680.007745	681.658742	694.21248	677.774383	703.144574	706.670703	705.303994	685.048728	690.563417	681.994271	671.290039	647.510744	637.653695	633.767082	643.945775	619.565663	544.158287	505.493518	472.464837	493.232479	492.937258	489.02589	488.44805	498.275503	470.778828	467.053685	440.472422	438.896361	446.640125	438.91885	409.702761	437.220123	506.927942	675.795295	697.180783	674.348764	654.220472	626.074031	587.945021	570.966821	572.184534	587.687586	583.486136	558.952885	547.440331	533.957529	543.214764	603.773786	637.162932	598.751867	535.765911	498.397463	469.531168	468.342579	494.736161	430.315541	449.381991	405.130231	424.274285	417.484528	355.078165	392.891092	446.069353	428.870219	416.399368	408.19346	409.543272	495.392266	526.021335	642.906823	711.410375	677.870111	665.874404	669.281257	658.02132	657.954653	677.763998	649.615111	644.981737	644.179161	665.028964	654.60819	644.521602	656.581778	643.676679	646.548268	637.458659	626.936488	623.237763	616.155929	603.555194	568.642633	546.550827	509.675504	497.271436	492.254487	507.553395	481.185402	434.642486	463.554629	450.755892	441.241079	468.65922	491.856307	507.780228	483.375824	486.628532	451.164819	424.206622	470.718913	454.547981	452.57184	464.687366	468.815375	438.572648	426.369974	434.495448	456.399442	474.90769	451.553613	396.13925	408.473918	428.382365	426.054676	412.637998	416.626447	462.728457	412.676023	401.557158	407.240201	421.484954	380.956584	375.860281	387.433871	355.127427	284.871223	354.271226	369.683479	337.616798	347.694066	374.23172	389.018902	397.960453	437.85628	416.07477	411.059651	442.823437	439.277185	449.223696	491.339915	585.691434	653.645997	669.707599	680.623702	674.337679	667.90656	634.296741	544.601707	553.122254	538.297799	530.876973	572.875329	512.91757	443.113924	459.18707	500.22799	474.778574	457.587684	445.994661	437.636238	423.670566	396.128094	437.38141	425.408001	405.08861	429.953999	446.230594	470.820198	463.596001	453.925572	448.926034	533.71974	643.938557	651.604978	652.735878	643.316051	661.919108	680.393328	671.09175	663.970872	690.480115	706.902272	700.808687	685.07712	693.158285	713.858616	679.930994	689.015332	690.008238	663.671951	674.878686	632.82211	573.391878	529.756553	532.473307	528.856922	583.343216	624.322458	676.770988	708.964465	716.983285	744.971994	736.043622	657.52341	585.144475	552.464511	542.84572	526.543134	517.283404	534.313151	500.945899	516.021181	503.376447	485.749444	485.580431	477.045854	453.805345	447.898419	458.082108	448.679945	427.011147	476.97592	478.817525	478.087203	660.668472	791.664238	817.043253	761.300665	741.389793	737.080633	751.190372	723.627746	716.202136	699.894111	677.931681	615.585578	583.879233	518.417973	507.095301	511.889695	503.583837	462.556113	443.663213	452.58487	472.462078	456.570749	437.854898	427.755807	418.843669	451.637349	495.351928	455.301264	416.532779	388.256274	421.513677	412.310512	428.644026	474.952754	497.137147	470.833516	610.52802	663.823027	705.644225	711.437704	698.397513	702.16346	686.523248	693.90478	665.588983	669.028	694.438605	704.250922	674.444586	624.90869	591.337	580.346079	559.353587	537.864774	558.631477	552.404432	543.628918	509.825258	520.143514	496.185458	484.113307	460.634071	506.204816	563.491475	606.75809	584.599246	584.381087	606.980401	604.21215	602.374428	571.531392	576.839178	616.212024	601.801162	574.103104	581.019713	586.221323	572.928155	561.464302	541.39635	517.663687	535.106908	497.110419	453.940509	427.002867	406.170547	405.062922	387.676744	409.004716	421.716542	421.099261	376.150063	372.071957	399.283324	425.909631	403.297067	384.578569	377.865774	385.941997	410.62203	487.800714	472.019146	480.336318	460.261846	416.001279	431.228985	424.526099	424.499007	440.528482	420.93609	422.98199	425.194497	440.651742	474.899157	510.577052	491.958043	525.007683	501.056688	509.490116	507.313132	492.46221	434.514608	479.467135	459.719309	494.091178	491.813562	500.628034	454.433953	455.797846	445.15001	473.97581	502.575615	467.232645	416.356759	384.698375	407.232826	421.822957	433.392158	402.403566	393.62417	407.565495	454.367636	460.616865	641.983321	712.189509	764.445623	774.513977	805.159141	825.439793	832.674945	856.918576	879.856349	781.76528	745.49776	751.324578	738.923456	731.543977	721.61255	731.326593	731.215493	766.284578	759.537837	757.496387	748.371628	713.962102	602.394084	594.194373	587.349265	549.841788	520.399346	545.918986	625.210794	560.617902	493.434382	487.532548	484.086815	476.160495	499.857003	480.987595	486.236823	613.289378	668.804079	670.254026	669.3284	673.70142	643.541758	585.482483	553.069174	539.734158	525.939884	540.674146	546.294248	536.246754	485.706517	458.872063	503.625053	464.204613	452.841806	422.870472	411.542426	397.679902	440.450205	396.054906	375.936871	445.221234	467.124421	467.889233	451.662001	530.298073	629.084309	691.376925	703.62128	678.538909	687.203309	697.115149	735.250288	760.524431	804.969494	822.30602	786.324667	756.816695	741.789852	770.69452	768.051413	749.238112	740.118975	781.661571	806.805335	796.104031	753.663679	730.979809	727.34065	707.569863	619.425476	573.97883	567.056925	547.239889	520.295214	484.574263	500.030659	495.851827	440.894493	444.153883	483.319448	500.322496	564.873585	626.043974	630.122409	672.925055	652.66588	620.230859	596.954751	581.282552	534.412053	526.16247	563.81527	550.960139	496.346252	508.885493	516.693658	496.732241	450.431125	429.036792	466.85891	475.529339	524.023256	503.158737	528.516605	539.904721	573.109211	638.485876	706.873665	663.670404	634.688097	644.096909	692.089855	692.293628	667.12652	642.533016	613.296223	571.94489	595.280586	516.106491	504.820371	511.463399	468.540065	429.590131	439.077728	459.942537	508.641035	473.708186	437.077879	417.294781	406.48222	408.804418	439.158634	531.543568	588.705137	612.467387	593.357296	599.639701	624.590465	601.225427	600.024777	585.150639	582.285247	583.627583	563.171956	554.820115	542.830228	590.375262	587.137665	578.802112	553.868744	546.006469	532.28846	543.915943	540.332788	561.857252	571.920323	550.770503	540.282992	511.005107	492.423142	463.515862	417.228337	434.012817	441.9855	402.389964	405.882165	393.079838	382.377065	383.239409	424.851811	470.56497	436.828651	451.849747	490.780126	478.905929	457.051109	458.568786	492.256577	485.382722	424.603365	400.626239	479.737078	502.951298	484.405215	513.995342	516.475943	542.475052	482.790773	436.935656	447.719294	458.263231	468.083024	478.267099	453.992737	436.248828	452.547321	427.978761	403.461083	430.071951	453.74554	500.998011	593.615093	573.221838	641.510549	711.560944	740.835623	740.120007	770.399855	743.874551	725.9173	705.994764	709.593424	693.29383	699.687173	734.128062	723.732506	716.201365	733.907371	735.616109	721.354865	719.624985	733.296972	738.341104	726.221597	735.681669	729.425705	694.583039	693.489236	703.331497	713.820454	690.216626	626.506286	614.315246	671.555482	653.50488	622.467895	612.59647	614.892854	631.106511	592.665257	597.783538	622.237847	650.519016	689.502562	705.292376	687.546421	625.290594	590.855867	515.720458	534.402563	581.915617	485.595495	515.149534	511.614086	521.302388	546.342143	515.017476	474.533422	444.630978	462.990135	521.502714	481.956491	460.841629	467.284052	480.039956	461.074291	472.449196	533.233024	517.364342	594.278466	625.20199	662.415424	686.435777	724.50029	707.940281	715.847452	759.875368	812.425507	829.754163	831.631282	771.485796	769.57323	739.966984	724.321832	699.353515	714.522695	737.799582	726.387759	692.539104	650.104731	625.4669	615.773591	583.828334	601.106719	541.023918	541.504658	563.681008	555.298435	549.776289	514.476894	495.264443	515.394623	472.977943	489.481381	472.879889	504.378286	475.319394	468.815657	478.69481	481.501224	543.096489	626.719013	680.671844	743.503604	727.973257	721.40712	703.949763	696.882673	707.875959	637.372221	617.290051	629.850605	619.209208	630.917885	672.983538	703.368651	691.802389	681.523123	683.997097	660.548218	605.66644	589.375068	556.395353	581.371138	606.957606	537.031241	513.436138	479.229732	515.925103	619.947492	717.179688	752.225244	750.132174	754.511437	727.29656	739.381656	747.342794	747.230021	727.584979	721.957956	672.30461	636.219183	625.240058	604.607844	623.662896	659.011275	662.841145	680.787336	722.660646	713.586226	647.117199	612.955189	618.594175	589.809423	554.205799	570.583425	541.098732	511.315572	521.193406	524.303379	502.933105	640.798554	675.959318	677.775344	712.892159	698.975036	694.108301	682.66151	694.676205	693.709325	713.124337	720.462761	705.046251	681.190998	683.72388	692.96864	677.168989	657.73365	671.563741	717.518425	666.304042	661.941156	659.907806	666.8365	649.371001	650.346922	581.250159	574.06125	587.836736	578.727185	506.501929	472.513877	486.154873	481.09304	479.331792	463.629167	443.871362	456.32274	462.565701	455.368756	429.349332	421.660974	421.040378	437.117872	424.451311	422.854112	450.64621	458.539753	458.672911	438.596953	483.39388	507.273822	501.724668	499.258339	495.776644	451.56974	435.489126	436.901217	429.686535	425.794727	415.470433	431.364846	464.973903	455.918833	445.199458	461.411792	440.218882	489.099513	475.117342	414.858897	423.613257	505.470243	509.700918	470.802735	451.18284	431.434132	428.440008	426.359321	436.680232	443.139436	422.958736	425.751954	408.344218	405.022114	400.621811	405.196936	462.375837	461.102582	545.398362	617.85128	688.226406	697.923819	658.902896	668.067374	681.592588	689.226401	714.585221	750.030384	763.818413	761.911284	785.585846	783.663714	777.799799	811.95206	829.79298	794.255591	766.655465	747.992197	740.680701	712.34026	657.839392	646.015255	599.721368	559.226674	575.454722	607.423388	604.877047	571.448198	563.426542	527.773167	535.86941	519.138782	504.018471	581.679092	617.818771	630.781105	646.503359	664.07211	650.084651	674.742921	674.656331	680.948149	698.212345	656.610329	638.908036	726.502995	737.79427	671.997776	674.158416	663.624407	623.475231	623.891253	659.489931	692.739332	679.129538	655.512281	640.286776	634.155843	648.459699	672.639373	690.672681	682.020213	671.400155	581.31171	540.699302	543.26674	530.706304	527.200262	533.350768	570.772931	583.960655	534.054012	512.739952	443.92187	423.860662	481.980328	486.991828	498.586067	565.434129	644.143587	691.724692	738.497914	726.969751	703.603862	725.400776	731.902466	740.216615	745.516356	750.499839	734.305877	729.439663	722.562019	735.427247	674.556847	595.01739	588.531582	620.296306	642.660002	600.439173	591.592896	559.164192	526.161011	545.406563	502.306769	485.987196	536.82477	541.877538	621.660603	686.793978	707.558102	757.751889	776.588889	761.029251	780.222853	806.299495	822.035699	785.545205	747.582668	737.486807	689.161907	641.773177	593.908578	582.322248	553.321251	547.840782	512.041512	502.833375	472.221824	487.413006	536.730362	519.328063	456.801016	466.688825	520.318497	628.53899	634.191764	620.4372	635.328728	657.439616	613.353853	555.608395	490.280785	491.112605	523.62079	495.945961	504.158199	527.490774	556.036259	528.246085	530.523225	507.339602	495.983828	498.996488	438.351287	469.958351	479.602394	426.394726	402.853401	436.206299	536.86261	563.519131	569.425569	524.426599	570.149984	599.9956	617.242311	628.70332	708.507737	726.742811	717.345725	719.267197	706.904583	704.711909	711.270057	710.853065	699.834063	662.177659	652.148775	687.312045	737.690736	715.561214	677.873612	638.056473	603.964269	601.913539	577.817621	578.944821	605.848983	637.826217	572.40877	526.154092	523.316593	547.410045	558.425599	525.68985	538.080297	492.679864	460.389748	484.299012	512.398481	485.799183	475.072193	478.343451	493.146592	521.122223	514.739728	500.281884	474.840803	466.2223	490.208842	487.974565	523.905917	495.899344	482.159367	466.167276	503.369317	515.730548	541.805049	517.873682	531.817317	500.177818	468.617541	483.413819	496.379219	493.915393	464.860966	442.784918	450.491494	505.298852	584.787085	561.930603	625.992796	650.941815	681.644231	726.739736	742.033841	726.55304	707.402589	714.337009	704.253896	669.94079	679.957184	687.00231	711.516755	722.485071	731.111075	715.345266	669.613123	611.047243	614.021855	614.788228	590.002712	578.555382	550.96266	528.162147	569.602835	550.641189	547.036087	528.377271	581.693372	552.448487	589.223442	659.981805	674.746406	693.724702	699.688583	676.464675	691.522789	694.981961	683.487547	673.163635	680.114883	633.297441	647.008399	667.334732	676.943553	666.805339	664.103841	646.864721	639.282681	622.759763	587.192622	564.964852	543.458722	539.326509	578.821983	576.519	562.336147	506.24179	488.317148	496.951948	504.095626	477.963344	459.108972	450.484882	400.271799	390.508601	485.824605	529.281685	567.21866	610.207759	639.245515	634.429529	534.294655	478.485078	464.220315	492.447423	488.034204	460.150928	491.663834	455.376782	437.660235	466.772672	516.062803	494.423823	449.39928	428.948557	442.614006	470.786146	526.482535	514.1503	472.522201	473.716736	487.594936	570.828957	541.003975	483.658899	533.465885	602.593728	634.740853	663.92533	664.912507	672.959671	696.6921	716.143837	725.781751	747.151802	744.687543	727.816761	720.280757	734.98259	702.592369	735.933399	727.336506	684.248215	645.293207	602.759868	567.869725	561.243844	565.138266	550.128423	501.288124	505.780658	517.628354	496.678161	492.380217	499.329642	525.489045	583.645214	718.821124	725.209895	748.038889	785.512191	819.187299	776.684404	775.815291	768.553481	777.031562	764.210807	757.769344	744.37058	756.534786	759.742002	729.790391	720.091591	700.697193	707.663946	737.259445	728.288887	730.101042	735.937408	738.280401	706.8285	682.592541	640.061258	621.396905	628.595146	572.082089	543.36815	548.599102	550.46482	521.860014	547.576462	521.765937	487.106342	508.377903	455.162379	463.13371	477.233221	494.554647	470.477032	478.267995	480.427841	494.723017	482.332786	576.736111	635.521002	662.066523	634.84065	596.38188	549.501065	555.365685	530.971768	534.004329	608.264852	642.795716	611.373567	582.705542	592.524324	537.790631	483.17458	474.533218	469.445907	505.911623	486.498894	477.769385	525.111712	504.332878	468.103836	462.246608	442.49099	469.104529	561.306919	651.667712	659.288849	649.442951	643.953847	640.682669	651.431832	653.227702	630.636899	633.527297	631.314134	615.791602	620.239347	610.767004	654.559889	650.615893	623.877834	568.683023	558.660011	535.002575	521.222047	483.563614	472.234544	463.129407	438.947516	425.133865	390.956854	377.000987	386.385812	417.802982	394.979835	357.954238	371.696057	358.005135	363.604583	354.891444	385.228512	366.566628	346.364518	379.092248	409.396831	413.111676	383.117752	400.798147	449.534219	508.886288	479.580908	457.428258	428.291588	424.552524	441.40778	482.150908	410.90164	399.805947	429.658128	441.065821	420.805025	424.96183	419.352811	432.168123	467.202011	506.609978	533.320218	491.99553	505.78936	500.950956	466.172271	453.117533	458.488621	495.259668	483.13693	464.572563	458.429945	475.564253	422.774849	380.67838	385.826131	418.72005	449.201233	422.103472	389.978942	387.083207	377.093094	346.191332	337.965342	408.226982	446.419912	470.130906	503.833097	519.485738	586.296049	644.831381	665.010362	666.483962	651.778665	664.1548	622.522048	591.619991	563.417078	553.350616	586.999913	511.291351	508.312816	598.629905	642.106965	676.659326	684.723024	642.99893	603.684603	607.773352	594.59477	597.48751	507.089366	482.056674	486.821392	519.158295	480.136529	470.506091	479.564641	506.68505	451.863235	482.555108	519.105433	525.64249	504.691484	462.886743	469.258528	479.859804	460.260315	461.111216	504.588421	552.514836	609.96249	640.24875	637.683373	665.877303	658.01786	641.036365	637.752629	636.338729	605.536012	598.056569	580.299739	549.397102	530.003222	553.177704	573.255079	528.369031	475.637205	413.439807	399.052407	443.900575	449.479285	469.385674	485.013335	596.355486	622.604161	639.357066	632.070226	607.689243	551.421786	559.750298	592.583101	565.154812	546.565915	516.002094	505.147036	496.615458	513.639729	513.827049	505.053113	482.24981	463.445235	401.772667	394.767802	411.871353	429.082982	455.903883	461.081608	466.497602	443.284251	458.670182	541.536623	630.93533	653.425722	667.380336	675.02227	675.077489	680.922688	671.855485	683.373926	699.764018	707.874005	682.313675	691.148177	689.941824	671.304536	662.98586	689.257334	689.742599	664.742067	656.312519	626.096246	621.238284	619.580387	590.28944	528.352866	523.058402	499.330924	491.106078	488.481669	486.705796	453.253774	420.017094	416.257368	506.347244	507.20906	539.053092	582.489769	606.208812	640.706685	632.393861	641.858557	632.713996	613.699278	602.133851	570.558344	534.976905	507.513536	502.865997	465.818024	471.526599	511.995208	540.747512	578.839453	598.244545	589.735209	601.637966	580.660849	509.658568	481.881365	495.936509	462.205335	440.365778	456.616967	441.18153	440.296206	411.978826	381.350244	373.689952	391.565986	385.814789	363.510452	411.309377	445.349597	466.466638	560.352903	598.593248	620.145239	641.707417	635.422581	654.322894	672.456454	668.574871	672.558769	674.354118	692.162645	692.460447	638.726847	639.643641	620.879402	611.406637	613.151306	653.725235	632.768411	632.892917	647.328031	632.303137	614.515621	620.696597	627.46182	620.808067	617.348355	644.119093	627.502452	576.223583	574.830547	579.176834	585.217704	610.173032	586.781678	610.644865	610.561026	628.149826	666.259141	695.616215	759.982326	751.868435	734.687437	737.588855	775.997552	772.649543	727.833505	728.658827	782.796539	825.974845	786.027871	705.037757	688.377723	645.799298	600.248945	585.308379	585.815519	554.778162	550.262892	571.106109	571.138917	556.709156	658.633152	735.286375	810.197508	831.67132	801.393527	779.651585	774.481107	819.4052	829.356499	821.30023	803.366024	755.299269	755.78911	773.713258	766.277846	745.92986	782.863112	773.234162	742.468185	731.305393	740.617722	776.395559	743.572101	678.192863	649.260935	637.145895	630.763198	603.407075	543.911379	531.16398	547.805581	521.768742	507.830231	441.986097	427.891745	428.472931	366.34418	413.982592	430.906742	400.910691	395.014084	381.630609	412.676865	436.630719	524.623355	501.022715	479.177173	505.006325	516.923258	517.789892	495.590316	507.932806	489.535183	443.745844	455.115293	455.71589	481.465055	497.313894	466.068234	463.993389	474.909419	471.184112	499.243237	495.214726	475.35616	492.071245	563.03674	618.789049	709.707351	761.283588	750.698846	732.274773	713.778839	714.291724	737.598944	735.956341	738.149216	713.343861	679.016241	663.924834	672.277813	635.084214	630.03169	655.18377	668.517862	642.117911	664.911723	671.510317	668.210011	664.708612	641.539674	654.673085	658.944105	649.842645	653.923979	624.341488	662.046018	700.079904	701.585829	678.0022	673.569178	689.865603	698.423549	696.546242	631.264412	616.229942	645.084451	564.545584	528.293599	519.685082	596.256674	674.694181	659.858479	707.314711	744.263523	760.211445	769.840316	774.702826	741.612078	720.432673	725.734913	700.742114	696.282401	709.380782	688.627399	715.371511	731.576834	697.94499	692.247257	704.042175	732.723445	695.999308	667.792304	662.522554	647.714615	635.613318	645.243639	627.153501	637.637224	669.079521	673.868002	661.422191	655.031949	656.276566	646.982161	632.691817	621.424613	621.421738	621.024339	630.351466	610.180981	589.605516	554.244635	525.692381	521.730661	494.213028	473.720947	485.771153	473.846793	423.85084	450.858679	469.863063	485.799501	449.641896	445.829771	470.215612	491.054826	611.127862	633.138865	657.958584	714.650549	706.594909	685.66094	692.990884	697.88047	667.102008	676.175538	639.06461	649.407505	646.233153	606.943975	597.947727	624.947546	580.557929	597.472089	640.43618	701.531359	736.817095	771.245438	785.042098	724.00147	709.130866	719.721978	679.090906	656.137834	667.637414	635.640844	625.711487	626.389009	629.412961	654.436059	612.61376	627.53567	613.880986	592.943958	565.823334	509.915809	428.556431	416.51284	440.915105	455.29176	428.36048	409.041736	427.096091	434.800572	407.399854	400.005922	403.852444	424.489165	439.658532	434.449825	463.445387	616.312988	673.639168	655.123761	645.121788	646.153856	660.807582	653.088049	652.323134	636.33238	605.863244	587.098784	614.379562	631.315406	588.918707	567.706997	559.408528	594.121834	598.995851	595.383367	565.801186	546.408809	535.289503	546.027858	528.322976	535.347009	471.512811	472.523577	472.005953	511.730552	527.671357	505.192325	478.378811	477.990701	485.645269	516.261408	638.532808	700.481594	731.66596	709.224569	719.09902	688.795303	624.188176	642.786146	593.250126	577.752233	572.070544	556.27805	575.528252	549.178543	537.545239	644.653786	637.58231	617.43368	530.228656	524.276893	484.825271	474.898287	463.060538	489.079315	578.257274	532.33495	515.002659	558.808154	639.482498	694.062095	710.477878	678.173107	668.762458	662.935599	668.069968	653.402277	640.802663	656.981043	627.024895	626.520881	642.593922	591.901915	560.046358	560.404255	568.977546	530.646999	499.113189	468.333082	479.078115	459.940751	468.098031	522.451596	530.823568	500.264546	441.983315	413.526073	405.452183	419.500325	489.384544	597.78221	632.560846	650.024791	656.06175	642.768155	619.690272	614.190843	646.96024	654.674073	625.975064	616.09508	606.608041	588.616068	559.434448	562.550944	545.08283	526.286711	470.821736	452.614959	425.041553	436.504343	437.452982	445.433873	428.058065	444.898191	445.845626	542.064421	543.57394	580.434443	593.777595	569.04585	543.378603	559.704154	582.834321	550.113756	550.589219	527.47555	526.076381	510.225801	523.76279	527.270341	484.935789	481.149815	456.654186	442.689981	430.614068	420.577627	462.253888	487.695758	481.739938	483.076216	502.880334	511.467763	484.284387	450.552629	410.459369	447.080314	465.357761	427.008977	313.418887	161.852719	-99.2964283	-169.468104	-180.122478	-203.996907	-194.759829	-172.262021	-186.080459	-223.408257	-166.154569	-197.001699	-279.943176	-348.051733	-308.827726	-296.069013	-268.934436	-260.883437	-209.866952	-195.779549	-200.520311	-200.937055	-258.226591	-253.386603	-268.361684	-246.675095	-206.760094	-177.722307	-204.786384
